,Dcy,Dcx
501,0.461439895926372,0.090179837386849
502,0.46579203097697747,0.0897581719839587
503,0.4701359056509168,0.0893362744977485
504,0.47447167021231434,0.08891414441196822
505,0.47879947256408556,0.08849178120857716
506,0.48311945831512393,0.08806918436773553
507,0.48743177084534217,0.08764635336779546
508,0.4917365513686521,0.08722328768529225
509,0.4960339389939688,0.08679998679493543
510,0.5003240707843201,0.08637645016959966
511,0.504607081814136,0.08595267728031582
512,0.508883105224792,0.08552866759626192
513,0.5131522722784756,0.08510442058475379
514,0.5174147124104431,0.08467993571123603
515,0.5216705532797298,0.08425521243927268
516,0.5259199208183732,0.0838302502305379
517,0.5301629392792101,0.08340504854480645
518,0.5343997312823,0.08297960683994449
519,0.5386304178600286,0.08255392457189988
520,0.5428551185009453,0.08212800119469263
521,0.5470739511923786,0.08170183616040537
522,0.5512870324618785,0.08127542891917348
523,0.5554944774175323,0.08084877891917554
524,0.5596963997871917,0.08042188560662336
525,0.563892911956657,0.07999474842575213
526,0.5680841250068566,0.07956736681881045
527,0.5722701487500561,0.07913974022605041
528,0.5764510917651389,0.07871186808571742
529,0.5806270614319881,0.07828374983404017
530,0.5847981639650065,0.07785538490522023
531,0.5889645044458051,0.07742677273142198
532,0.5931261868550907,0.07699791274276216
533,0.5972833141037842,0.0765688043672995
534,0.6014359880633962,0.07613944703102422
535,0.6055843095956878,0.07570984015784751
536,0.6097283785816444,0.07527998316959092
537,0.6138682939497858,0.07484987548597555
538,0.6180041537038392,0.07441951652461155
539,0.6221360549497968,0.07398890570098701
540,0.6262640939223834,0.07355804242845732
541,0.6303883660109529,0.073126926118234
542,0.6345089657848373,0.07269555617937373
543,0.6386259870181683,0.0722639320187673
544,0.6427395227141894,0.07183205304112834
545,0.6468496651290812,0.0713999186489821
546,0.6509565057953146,0.07096752824265408
547,0.655060135544553,0.0705348812202586
548,0.6591606445301177,0.07010197697768737
549,0.6632581222490367,0.06966881490859797
550,0.6673526575636899,0.06923539440440206
551,0.6714443387230697,0.06880171485425374
552,0.675533253383668,0.06836777564503778
553,0.6796194886300084,0.06793357616135763
554,0.6837031309948376,0.06749911578552366
555,0.6877842664789857,0.06706439389797363
556,0.691862980570915,0.06662940987515033
557,0.6959393582659659,0.06619416309355075
558,0.7000134840853146,0.06575865292591794
559,0.704085442094656,0.06532287874292873
560,0.7081553159226207,0.06488683991318557
561,0.7122231887789422,0.06445053580127129
562,0.7162891434723828,0.06401396577218242
563,0.7203532624284301,0.06357712918652467
564,0.7244156277067764,0.06314002540300055
565,0.72847632101859,0.06270265377788237
566,0.7325354237435907,0.06226501366499916
567,0.7365930169469384,0.06182710441572371
568,0.740649181395945,0.06138892537895948
569,0.7447039975766214,0.060950475901127246
570,0.7487575457100667,0.06051175532615179
571,0.7528099057687108,0.0600727629954485
572,0.7568611574924198,0.05963349824790993
573,0.7609113804044727,0.059193960419891965
574,0.7649606538274182,0.058754148845200374
575,0.7690090568988237,0.058314062855076836
576,0.7730566685869195,0.05787370177818513
577,0.7771035677061532,0.05743306494059713
578,0.7811498329326594,0.056992151665778604
579,0.7851955428196526,0.05655096127457526
580,0.7892407758127566,0.05610949308519823
581,0.7932856102652707,0.05566774641320974
582,0.7973301244533901,0.05522572057150874
583,0.8013743965913829,0.054783414871028564
584,0.805418504846732,0.05434082861781309
585,0.8094625273552554,0.05389796111745937
586,0.8135065422362042,0.05345481167206573
587,0.8175506276073568,0.05301137958099298
588,0.8215948616001093,0.0525676641408495
589,0.8256393223745737,0.052123664645475985
590,0.8296840881346926,0.05167938038593011
591,0.833729237143376,0.051234810650471085
592,0.8377748477376716,0.05078995472454415
593,0.8418209983439748,0.0503448118907648
594,0.8458677674932866,0.04989938142890309
595,0.8499152338365296,0.0494536626158678
596,0.853963476159927,0.04900765472569033
597,0.8580125734004579,0.04856135702950864
598,0.862062604661394,0.04811476879555094
599,0.8661136492279249,0.04766788928911957
600,0.8701657865828867,0.04722071777257424
601,0.8742190964225974,0.04677325350531559
602,0.8782736586728084,0.046325495743768534
603,0.8823295535047845,0.0458774437413653
604,0.8863868613515195,0.04542909674852855
605,0.8904456629240958,0.04498045401265437
606,0.8945060392281983,0.04453151477809488
607,0.8985680715807958,0.044082278286141204
608,0.902631841626993,0.04363274377500571
609,0.9066974313570684,0.043182910479804625
610,0.9107649231237077,0.04273277763254028
611,0.9148343996594399,0.042282344462083246
612,0.9189059440942923,0.04183161019415442
