X,Y
1637.1107571572065,651.4626748859882
1636.9259874895215,651.5369941592216
1637.0835626125336,651.4684157073498
1637.1931672096252,651.4213550686836
1637.1878703385592,651.3280938565731
1637.0836432948709,651.5440765619278
1637.045260436833,651.4826292395592
1636.7287645339966,651.4524872601032
1637.0779853537679,651.490602850914
1636.8001878410578,651.9215457588434
1636.870957762003,651.7828658372164
1636.7581037133932,651.722286939621
1637.0636295676231,651.4931356906891
1636.931281492114,651.5327370762825
1636.9061950668693,651.4701173305511
1636.929850526154,651.2570163905621
1637.0268929097801,651.4697794020176
1637.198284238577,651.4701095223427
1637.0821861177683,651.3714243769646
1636.8493472784758,651.4228030443192
1637.0250638127327,651.4111570417881
1636.8074291944504,651.2859910726547
1636.846411883831,651.3019638955593
1636.8757708221674,651.2697943150997
1636.78331913054,651.1324509680271
1636.7228379249573,651.4423525333405
1635.977623745799,651.3623571395874
1624.7128845453262,651.2757918536663
1618.4353561401367,651.1523799449205
1616.7023223042488,651.1863813102245
1615.8567729145288,651.1904664933681
1615.4586944580078,651.2449212372303
1615.049113869667,651.243225634098
1614.8745478838682,651.2906147241592
1614.6896656751633,651.3104482889175
1614.5976111590862,651.1822248399258
1614.3787223100662,651.3835532069206
1614.2648094296455,651.2374794334173
1614.1023414880037,651.2929689586163
1614.0656002238393,651.283695012331
1614.2569488286972,651.2010703086853
1614.069533340633,651.1054887026548
1613.89493983984,651.2901946902275
1613.9423200935125,651.3961689472198
1613.9728463925421,651.2713845968246
1613.9989022852387,651.3258066177368
1613.8484290540218,651.2977350354195
1613.938650880009,651.4829843044281
1613.655592828989,651.2258565276861
1613.844763442874,651.3675514161587
1613.7017598450184,651.3283392190933
1613.64937800169,651.0844982117414
1613.7152856886387,651.2507916688919
1613.3766229450703,651.4232733249664
1613.4881111085415,651.2458702772856
1613.455950498581,651.2435320019722
1613.352289557457,651.2530508339405
1613.6270840764046,651.3228009343147
1613.575266957283,651.292216271162
1613.5069428682327,651.3144958615303
1613.2859079241753,651.3320559859276
1613.234617561102,651.2052656561136
1613.0660780891776,651.139030456543
1613.2203917950392,651.2736481428146
1613.0438172593713,651.1629819720984
1612.893402904272,651.1167722642422
1612.9267003163695,651.2938341796398
1612.9283610880375,651.0114856669679
1612.9877046952024,651.0567916035652
1612.9946847730316,651.2505703866482
1613.2315571010113,651.2233745008707
1613.0578748211265,651.1970013976097
1613.0438700541854,651.2911130487919
1613.204643651843,651.3537296354771
1613.1747071146965,651.2617179751396
1612.8028384447098,650.8920301944017
1612.92159216851,651.1058156564832
1612.9749386943877,651.1146197468042
1613.1045093759894,651.1271722912788
1612.8885599672794,651.0728198066354
1613.0952602401376,651.1580567359924
1613.2244153767824,651.2072660177946
1612.8231889158487,651.1231273263693
1612.994195959065,651.1215339377522
1612.7981174737215,651.3001753389835
1612.4659788906574,651.1452399194241
1612.633840173483,651.2120834738016
1612.663711220026,651.0213778335601
1612.859562665224,651.1599031537771
1612.7927456051111,651.2107891738415
1612.8483443558216,651.056852709502
1612.7415172755718,651.0199271459132
1612.9328638836741,651.2347156852484
1612.733682513237,651.2681353986263
1612.9130449444056,651.1286552995443
1612.9027992933989,651.1478302329779
1612.6577916145325,651.1169963181019
1613.0541678890586,651.099427677691
1612.7765043973923,651.0161145068705
1612.6024048030376,650.8364897370338
1612.7246935367584,651.0874660313129
1612.5867627561092,651.0226377155632
1603.7098185122013,650.9349340572953
1595.3320925831795,651.195833966136
1592.3835068941116,650.9157461896539
1591.1191114336252,650.8620436191559
1590.5627965331078,650.7095090448856
1590.1681568026543,651.0504889413714
1590.1187939196825,650.888080984354
1589.9234984368086,650.8346752524376
1589.6139476895332,650.8897754698992
1589.7656794786453,650.8579409569502
1589.4701995253563,650.885846927762
1588.943583406508,651.0217506513
1588.890344440937,650.9822458960116
1589.1048622727394,650.7609761059284
1589.142442688346,650.8544469177723
1588.972707040608,650.7650097459555
1588.7402950525284,650.7105412483215
1588.7529239952564,650.6350506842136
1588.6908354759216,650.7868107557297
1588.6046086251736,650.842989012599
1588.6831067800522,650.8155642300844
1588.8347337991,650.8259764760733
1588.613921225071,650.7547174245119
1588.497361510992,650.7542360424995
1588.457795739174,650.8116378933191
1588.327843606472,650.7921946048737
1588.5144606232643,650.8368291258812
1588.41993111372,650.869548663497
1588.2566863894463,650.7770525813103
1588.2725051641464,651.0326783396304
1588.5491318404675,650.7697529792786
1588.3460941314697,650.7810794860125
1588.326060116291,650.8305331766605
1588.4324171543121,650.6233952045441
1588.5797258615494,650.4212112426758
1588.1335617601871,650.6586583554745
1588.2092269957066,650.5819301903248
1588.0039029901382,650.6321653425694
1588.1532124578953,650.5743078291416
1587.9838860146701,650.7143648564816
1588.120030067861,650.6837777793407
1587.8296185731888,650.8695072233677
1587.9154421836138,650.9308627396822
