X,Y,Frame,Tiempo_seg,columna
1482.617431640625,521.52734375,122,8.542200713060746,0
1482.5181884765625,521.603271484375,123,8.61221875169239,0
1482.593994140625,521.7420654296875,124,8.682236790324037,0
1482.5164794921875,521.6466064453125,125,8.752254828955682,0
1482.40869140625,521.6710815429688,126,8.822272867587328,0
1481.79052734375,521.7494506835938,127,8.892290906218973,0
1481.822998046875,521.8934326171875,128,8.96230894485062,0
1481.569580078125,522.0545654296875,129,9.032326983482264,0
1481.4827880859375,522.057373046875,130,9.10234502211391,0
1481.8583984375,522.253173828125,131,9.172363060745557,0
1482.2530517578125,522.1444091796875,132,9.2423810993772,0
1482.1304931640625,522.2833251953125,133,9.312399138008846,0
1482.1658935546875,522.307373046875,134,9.382417176640493,0
1481.92919921875,522.1900634765625,135,9.452435215272136,0
1481.757080078125,522.1478271484375,136,9.522453253903782,0
1482.0330810546875,522.246826171875,137,9.592471292535429,0
1482.0858154296875,522.1718139648438,138,9.662489331167071,0
1481.9700927734375,522.15283203125,139,9.732507369798718,0
1481.818603515625,522.1185302734375,140,9.802525408430364,0
1481.7783203125,522.1123046875,141,9.872543447062007,0
1482.0068359375,522.08349609375,142,9.942561485693655,0
1480.0692138671875,546.4005126953125,147,10.292651678851882,0
1480.131591796875,547.0142211914062,148,10.362669717483527,0
1480.0845947265625,546.9451904296875,149,10.432687756115174,0
1480.1817626953125,547.5039672851562,150,10.502705794746818,0
1480.1064453125,547.5549926757812,151,10.572723833378465,0
1480.061767578125,547.6935424804688,152,10.64274187201011,0
1480.15966796875,547.8435668945312,153,10.712759910641756,0
1480.1507568359375,547.7593994140625,154,10.7827779492734,0
1480.1180419921875,547.900390625,155,10.852795987905044,0
1479.8465576171875,547.994873046875,156,10.922814026536692,0
1479.871826171875,547.963623046875,157,10.992832065168336,0
1480.0654296875,548.0494995117188,158,11.062850103799985,0
1480.0667724609375,548.0934448242188,159,11.132868142431628,0
1479.95703125,548.1241455078125,160,11.202886181063274,0
1479.8868408203125,548.3001098632812,161,11.27290421969492,0
1479.9366455078125,548.22900390625,162,11.342922258326563,0
1480.0548095703125,548.3565673828125,163,11.41294029695821,0
1479.68310546875,548.40234375,164,11.482958335589856,0
1479.5279541015625,548.4309692382812,165,11.5529763742215,0
1479.6419677734375,548.3603515625,166,11.622994412853146,0
1479.8614501953125,548.4515380859375,167,11.693012451484792,0
1479.864990234375,548.4722900390625,168,11.763030490116437,0
1479.7056884765625,548.4039916992188,169,11.833048528748082,0
1479.939697265625,548.438720703125,170,11.903066567379728,0
1477.455322265625,573.6341552734375,175,12.253156760537957,0
1477.3739013671875,573.9932250976562,176,12.3231747991696,0
1477.4464111328125,574.1386108398438,177,12.393192837801246,0
1477.5238037109375,574.3941650390625,178,12.46321087643289,0
1477.521484375,574.8043212890625,179,12.533228915064536,0
1477.6864013671875,575.5765380859375,180,12.603246953696182,0
1477.380859375,575.5054321289062,181,12.673264992327828,0
1477.4482421875,575.680419921875,182,12.743283030959471,0
1477.464111328125,575.6944580078125,183,12.81330106959112,0
1477.49462890625,575.8106689453125,184,12.883319108222764,0
1477.4437255859375,575.763671875,185,12.953337146854407,0
1477.2562255859375,575.8003540039062,186,13.023355185486055,0
1477.308349609375,575.7051391601562,187,13.0933732241177,0
1477.357421875,575.787841796875,188,13.163391262749348,0
1477.3104248046875,575.975341796875,189,13.233409301380991,0
1477.4246826171875,575.8746948242188,190,13.303427340012638,0
1477.3922119140625,575.7794189453125,191,13.373445378644282,0
1477.33984375,576.0657958984375,192,13.443463417275929,0
1477.3199462890625,576.0888061523438,193,13.513481455907574,0
1477.3958740234375,576.0776977539062,194,13.583499494539218,0
1477.369873046875,576.2280883789062,195,13.653517533170865,0
1477.4547119140625,576.1598510742188,196,13.72353557180251,0
1477.47998046875,576.342041015625,197,13.793553610434156,0
1477.22509765625,576.164794921875,198,13.8635716490658,0
1477.292236328125,576.1979370117188,199,13.933589687697449,0
1475.339599609375,602.2325439453125,204,14.283679880855674,0
1475.343505859375,602.4992065429688,205,14.35369791948732,0
1475.27294921875,603.26025390625,206,14.423715958118963,0
1475.340087890625,603.3303833007812,207,14.49373399675061,0
1475.287841796875,603.568603515625,208,14.563752035382254,0
1475.294677734375,603.6834106445312,209,14.6337700740139,0
1475.2255859375,603.8704223632812,210,14.703788112645546,0
1475.2469482421875,603.8002319335938,211,14.773806151277192,0
1475.2762451171875,603.9594116210938,212,14.843824189908837,0
1475.125244140625,604.1583862304688,213,14.913842228540483,0
1475.2647705078125,604.1874389648438,214,14.983860267172128,0
1475.336181640625,604.1404418945312,215,15.053878305803773,0
1475.213623046875,604.295654296875,216,15.12389634443542,0
1475.312255859375,604.3884887695312,217,15.193914383067064,0
1475.1473388671875,604.3909912109375,218,15.26393242169871,0
1475.2630615234375,604.4222412109375,219,15.333950460330357,0
1475.2977294921875,604.6876220703125,220,15.403968498962,0
1475.353759765625,604.4912719726562,221,15.473986537593646,0
1475.376953125,604.8399047851562,222,15.544004576225293,0
1475.4368896484375,604.8012084960938,223,15.614022614856935,0
1475.3292236328125,604.7686157226562,224,15.684040653488582,0
1475.3580322265625,605.0382690429688,225,15.754058692120228,0
1475.3248291015625,605.1538696289062,226,15.824076730751871,0
1475.2786865234375,605.2280883789062,227,15.89409476938352,0
1472.994384765625,631.6985473632812,233,16.314203001173393,0
1472.97900390625,632.1535034179688,234,16.384221039805038,0
1473.016357421875,632.3834838867188,235,16.454239078436682,0
1472.994384765625,632.9193115234375,236,16.524257117068327,0
1473.03125,632.898193359375,237,16.594275155699975,0
1472.7855224609375,633.4630126953125,238,16.66429319433162,0
1473.2703857421875,633.6185913085938,239,16.734311232963265,0
1472.929443359375,633.5592651367188,240,16.80432927159491,0
1473.1278076171875,633.8865966796875,241,16.874347310226554,0
1472.879150390625,633.9447021484375,242,16.944365348858202,0
1473.0693359375,633.876220703125,243,17.014383387489847,0
1473.01220703125,633.9923095703125,244,17.08440142612149,0
1473.13818359375,634.1626586914062,245,17.154419464753136,0
1473.1275634765625,634.1189575195312,246,17.22443750338478,0
1472.9232177734375,634.2896118164062,247,17.29445554201643,0
1473.1961669921875,634.3106079101562,248,17.364473580648074,0
1473.1572265625,634.4183349609375,249,17.43449161927972,0
1473.1536865234375,634.4654541015625,250,17.504509657911363,0
1473.082275390625,634.444580078125,251,17.57452769654301,0
1473.059326171875,634.672119140625,252,17.644545735174656,0
1473.0823974609375,635.1199951171875,253,17.7145637738063,0
1472.9835205078125,635.138671875,254,17.784581812437946,0
1473.01953125,635.04736328125,255,17.85459985106959,0
1473.2254638671875,635.3618774414062,256,17.92461788970124,0
1470.9910888671875,661.9857788085938,261,18.274708082859465,0
1470.912353515625,662.3218994140625,262,18.34472612149111,0
1470.7022705078125,662.8607177734375,263,18.414744160122755,0
1470.5975341796875,663.5068969726562,264,18.4847621987544,0
1470.6158447265625,663.6656494140625,265,18.554780237386048,0
1470.70068359375,663.7462768554688,266,18.62479827601769,0
1470.6226806640625,663.87353515625,267,18.694816314649337,0
1470.807861328125,664.0123291015625,268,18.764834353280985,0
1470.57470703125,664.0947265625,269,18.834852391912627,0
1470.681884765625,664.2417602539062,270,18.904870430544275,0
1470.8599853515625,664.33349609375,271,18.97488846917592,0
1470.740966796875,664.315185546875,272,19.044906507807564,0
1470.6937255859375,664.6016235351562,273,19.11492454643921,0
1470.644287109375,664.9125366210938,274,19.184942585070857,0
1470.647216796875,665.0101318359375,275,19.2549606237025,0
1470.7564697265625,665.2861938476562,276,19.324978662334143,0
1470.7236328125,665.13623046875,277,19.39499670096579,0
1470.6741943359375,665.5219116210938,278,19.46501473959744,0
1470.635498046875,665.5152587890625,279,19.535032778229084,0
1470.726318359375,665.3199462890625,280,19.60505081686073,0
1470.7388916015625,665.6192016601562,281,19.675068855492373,0
1470.7371826171875,665.6156616210938,282,19.745086894124015,0
1470.6365966796875,665.72802734375,283,19.815104932755663,0
1470.6539306640625,665.6826782226562,284,19.88512297138731,0
1470.5758056640625,666.3778076171875,285,19.95514101001896,0
1468.315673828125,693.2784423828125,290,20.305231203177183,0
1468.2547607421875,693.8543090820312,291,20.375249241808827,0
1468.33203125,694.1188354492188,292,20.445267280440472,0
1468.38330078125,694.3629150390625,293,20.51528531907212,0
1468.34326171875,694.4391479492188,294,20.585303357703765,0
1468.3143310546875,694.8321533203125,295,20.65532139633541,0
1468.41015625,695.2021484375,296,20.72533943496705,0
1468.52392578125,695.3190307617188,297,20.795357473598703,0
1468.330322265625,695.7576293945312,298,20.865375512230347,0
1468.356689453125,695.8162231445312,299,20.935393550861992,0
1468.26953125,695.84619140625,300,21.00541158949364,0
1468.1220703125,696.0078735351562,301,21.07542962812528,0
1468.1011962890625,696.0332641601562,302,21.14544766675693,0
1467.947265625,696.073486328125,303,21.21546570538857,0
1468.1904296875,696.1550903320312,304,21.28548374402022,0
1467.9107666015625,696.300537109375,305,21.355501782651864,0
1468.01904296875,696.4996337890625,306,21.425519821283512,0
1467.789306640625,696.8351440429688,307,21.49553785991516,0
1467.7333984375,696.5941772460938,308,21.5655558985468,0
1467.6695556640625,696.7921752929688,309,21.63557393717845,0
1467.4747314453125,697.1697998046875,310,21.70559197581009,0
1467.6781005859375,696.5735473632812,311,21.77561001444174,0
1467.9293212890625,697.02978515625,312,21.845628053073384,0
1467.7791748046875,696.7822875976562,313,21.915646091705028,0
1464.9945068359375,724.31884765625,318,22.26573628486325,0
1465.1683349609375,724.8311767578125,319,22.3357543234949,0
1465.2034912109375,725.559814453125,320,22.405772362126548,0
1465.1348876953125,725.9783325195312,321,22.475790400758196,0
1465.0377197265625,726.0598754882812,322,22.54580843938984,0
1465.0986328125,726.4114990234375,323,22.61582647802148,0
1465.265625,726.6275024414062,324,22.685844516653127,0
1465.1990966796875,726.988037109375,325,22.75586255528477,0
1465.1839599609375,727.1597900390625,326,22.82588059391642,0
1465.13427734375,727.5039672851562,327,22.895898632548064,0
1465.21630859375,727.588134765625,328,22.96591667117971,0
1465.2852783203125,728.0466918945312,329,23.03593470981136,0
1465.2828369140625,727.974609375,330,23.105952748443,0
1465.257568359375,727.8837890625,331,23.175970787074647,0
1465.30419921875,727.9912719726562,332,23.24598882570629,0
1465.4105224609375,728.1676025390625,333,23.316006864337936,0
1465.3507080078125,728.2955322265625,334,23.386024902969584,0
1465.3292236328125,728.4024047851562,335,23.45604294160123,0
1465.25537109375,728.5089111328125,336,23.526060980232877,0
1465.2811279296875,728.8161010742188,337,23.59607901886452,0
1465.1429443359375,729.1647338867188,338,23.666097057496163,0
1465.2974853515625,729.0549926757812,339,23.73611509612781,0
1465.3258056640625,729.4155883789062,340,23.806133134759456,0
1465.1876220703125,729.1708984375,341,23.8761511733911,0
1465.248291015625,729.8261108398438,342,23.946169212022745,0
1463.097412109375,757.8585815429688,348,24.36627744381262,0
1463.1915283203125,758.277587890625,349,24.436295482444265,0
1463.06298828125,758.3983154296875,350,24.50631352107591,0
1463.0401611328125,758.9563598632812,351,24.576331559707555,0
1462.9364013671875,759.3906860351562,352,24.646349598339203,0
1462.882568359375,759.641357421875,353,24.716367636970848,0
1462.7396240234375,759.755126953125,354,24.78638567560249,0
1462.848388671875,759.85546875,355,24.856403714234137,0
1462.644775390625,760.0604858398438,356,24.92642175286578,0
1462.7724609375,760.2067260742188,357,24.99643979149743,0
1462.488525390625,760.2500610351562,358,25.066457830129075,0
1462.6380615234375,760.205322265625,359,25.13647586876072,0
1462.6077880859375,760.3973999023438,360,25.206493907392364,0
1462.6939697265625,760.3763427734375,361,25.27651194602401,0
1462.6285400390625,760.3716430664062,362,25.346529984655657,0
1462.6849365234375,760.3663940429688,363,25.4165480232873,0
1462.7459716796875,760.35107421875,364,25.486566061918943,0
1462.75439453125,760.7583618164062,365,25.55658410055059,0
1462.9915771484375,761.0424194335938,366,25.62660213918224,0
1462.8612060546875,761.2507934570312,367,25.696620177813884,0
1462.96630859375,761.5843505859375,368,25.76663821644553,0
1462.82763671875,761.5587768554688,369,25.836656255077173,0
1462.7890625,761.52099609375,370,25.906674293708814,0
1460.3763427734375,789.840087890625,376,26.326782525498693,0
1460.21728515625,790.164306640625,377,26.396800564130334,0
1460.4228515625,790.4451293945312,378,26.466818602761983,0
1460.519287109375,791.0050659179688,379,26.536836641393627,0
1460.54052734375,791.4142456054688,380,26.606854680025275,0
1460.478759765625,791.5286254882812,381,26.67687271865692,0
1460.1590576171875,791.9859008789062,382,26.746890757288565,0
1460.325439453125,792.1185302734375,383,26.81690879592021,0
1460.2882080078125,791.9904174804688,384,26.88692683455185,0
1460.1856689453125,792.4136962890625,385,26.956944873183502,0
1460.3592529296875,792.4019775390625,386,27.026962911815147,0
1460.2117919921875,792.9072875976562,387,27.096980950446792,0
1460.191650390625,792.4634399414062,388,27.16699898907844,0
1460.2601318359375,793.2709350585938,389,27.237017027710085,0
1460.154296875,792.8941040039062,390,27.30703506634173,0
1460.2650146484375,793.5274658203125,391,27.37705310497337,0
1460.0059814453125,793.561279296875,392,27.44707114360502,0
1460.395751953125,793.693359375,393,27.517089182236663,0
1460.47509765625,793.778076171875,394,27.58710722086831,0
1460.3538818359375,793.7672119140625,395,27.65712525949996,0
1460.3868408203125,793.8416137695312,396,27.7271432981316,0
1460.3310546875,794.0640258789062,397,27.79716133676325,0
1460.4119873046875,793.9712524414062,398,27.86717937539489,0
1460.3154296875,794.088623046875,399,27.93719741402654,0
1458.0784912109375,821.7871704101562,404,28.28728760718477,0
1458.0714111328125,822.6267700195312,405,28.35730564581641,0
1457.9420166015625,822.5569458007812,406,28.42732368444805,0
1457.8118896484375,823.87939453125,408,28.567359761711348,0
1457.807373046875,824.040283203125,409,28.637377800342996,0
1457.7701416015625,824.4010009765625,410,28.70739583897464,0
1457.7593994140625,824.4248046875,411,28.77741387760628,0
1457.743896484375,824.472900390625,412,28.84743191623793,0
1457.6778564453125,825.0579833984375,413,28.91744995486957,0
1457.7108154296875,825.353271484375,414,28.98746799350122,0
1457.7008056640625,825.4345703125,415,29.057486032132864,0
1457.6568603515625,825.557373046875,416,29.12750407076451,0
1457.8336181640625,825.899169921875,417,29.19752210939616,0
1457.6275634765625,825.9647827148438,418,29.2675401480278,0
1457.4822998046875,826.0797119140625,419,29.337558186659447,0
1457.6929931640625,826.257568359375,420,29.40757622529109,0
1457.808837890625,826.2962036132812,421,29.47759426392274,0
1457.6756591796875,826.2237548828125,422,29.547612302554384,0
1457.6884765625,826.34326171875,423,29.61763034118603,0
1457.8675537109375,826.4273681640625,424,29.687648379817677,0
1458.0538330078125,826.74072265625,425,29.75766641844932,0
1458.17578125,826.859619140625,426,29.827684457080966,0
1457.8485107421875,827.140380859375,427,29.89770249571261,0
1455.2110595703125,854.9253540039062,433,30.317810727502483,0
1455.1942138671875,855.5845336914062,434,30.387828766134128,0
1455.2989501953125,855.8831176757812,435,30.457846804765776,0
1455.2763671875,855.9276733398438,436,30.52786484339742,0
1455.2098388671875,856.2511596679688,437,30.597882882029065,0
1455.1351318359375,856.449951171875,438,30.66790092066071,0
1455.0142822265625,856.6500854492188,439,30.737918959292355,0
1455.000732421875,856.4838256835938,440,30.807936997924003,0
1454.9412841796875,856.60791015625,441,30.877955036555647,0
1454.9749755859375,857.3524780273438,442,30.94797307518729,0
1455.061279296875,856.99658203125,443,31.017991113818937,0
1455.109375,857.5690307617188,444,31.088009152450585,0
1455.1427001953125,857.6251831054688,445,31.15802719108223,0
1455.26025390625,857.795654296875,446,31.228045229713874,0
1455.2109375,858.0504760742188,447,31.29806326834552,0
1455.171630859375,858.0056762695312,448,31.368081306977164,0
1455.027099609375,858.1675415039062,449,31.43809934560881,0
1455.2120361328125,858.3231811523438,450,31.508117384240457,0
1455.2354736328125,858.081298828125,451,31.5781354228721,0
1455.0933837890625,858.1624755859375,452,31.648153461503743,0
1455.279296875,858.2864379882812,453,31.71817150013539,0
1455.328369140625,858.2069091796875,454,31.78818953876704,0
1455.07373046875,858.2633666992188,455,31.858207577398684,0
1455.0775146484375,858.3712158203125,456,31.92822561603033,0
1453.1939697265625,886.2113037109375,462,32.3483338478202,0
1452.978271484375,886.6148681640625,463,32.418351886451845,0
1452.7725830078125,887.5473022460938,464,32.48836992508349,0
1453.0330810546875,887.6568603515625,465,32.55838796371514,0
1453.0029296875,887.860595703125,466,32.628406002346786,0
1453.009033203125,888.0805053710938,467,32.69842404097843,0
1453.037841796875,888.2864990234375,468,32.768442079610075,0
1452.92822265625,888.3756713867188,469,32.83846011824172,0
1452.96240234375,888.8592529296875,470,32.908478156873365,0
1452.84375,889.2265625,471,32.97849619550501,0
1452.9493408203125,888.9132080078125,472,33.048514234136654,0
1452.8077392578125,889.3941040039062,473,33.1185322727683,0
1452.8028564453125,889.5271606445312,474,33.18855031139995,0
1452.7679443359375,889.9097290039062,475,33.258568350031595,0
1452.7525634765625,889.9472045898438,476,33.32858638866324,0
1452.8902587890625,889.9297485351562,477,33.398604427294885,0
1452.8486328125,889.9265747070312,478,33.46862246592653,0
1453.0701904296875,890.1525268554688,479,33.538640504558174,0
1452.8951416015625,890.0556640625,480,33.60865854318982,0
1452.978759765625,890.156982421875,481,33.67867658182146,0
1452.96240234375,890.4656372070312,482,33.74869462045311,0
1452.874267578125,890.4303588867188,483,33.81871265908475,0
1452.9354248046875,890.8888549804688,484,33.888730697716404,0
1453.3779296875,890.310302734375,485,33.95874873634805,0
1453.457763671875,890.3409423828125,486,34.028766774979694,0
1453.556884765625,890.3159790039062,487,34.09878481361134,0
1453.693359375,890.2930908203125,488,34.16880285224298,0
1443.49462890625,894.1378784179688,494,34.58891108403286,0
1443.5538330078125,893.69189453125,495,34.6589291226645,0
1443.55419921875,892.8574829101562,496,34.72894716129615,0
1443.7415771484375,892.2265625,497,34.79896519992779,0
1443.6593017578125,892.0610961914062,498,34.86898323855944,0
1443.98291015625,891.7872314453125,499,34.93900127719108,0
1443.6822509765625,891.5680541992188,500,35.00901931582273,0
1443.841064453125,891.211669921875,501,35.07903735445437,0
1443.818115234375,890.9348754882812,502,35.14905539308602,0
1444.034912109375,890.4367065429688,503,35.21907343171767,0
1444.0028076171875,890.3399047851562,504,35.28909147034931,0
1444.030517578125,890.024658203125,505,35.35910950898096,0
1443.5780029296875,889.9772338867188,506,35.4291275476126,0
1443.844482421875,889.9202880859375,507,35.499145586244246,0
1443.9541015625,889.7724609375,508,35.56916362487589,0
1443.8446044921875,889.6559448242188,509,35.639181663507536,0
1443.82275390625,889.549072265625,510,35.70919970213918,0
1443.989013671875,889.2747192382812,511,35.77921774077083,0
1443.8370361328125,889.1519165039062,512,35.84923577940248,0
1443.749267578125,889.031005859375,513,35.91925381803412,0
1442.3043212890625,908.70361328125,517,36.1993259725607,0
1442.5379638671875,908.5408325195312,518,36.269344011192345,0
1442.530029296875,908.9267578125,519,36.33936204982399,0
1442.3780517578125,909.2478637695312,520,36.40938008845564,0
1442.299072265625,908.9931030273438,521,36.479398127087286,0
1442.3487548828125,909.1259765625,522,36.54941616571893,0
1442.524658203125,909.07568359375,523,36.619434204350576,0
1442.486572265625,909.0443115234376,524,36.68945224298222,0
1442.4359130859375,909.3189697265624,525,36.759470281613865,0
1442.4556884765625,909.3148193359376,526,36.82948832024551,0
1442.5045166015625,908.9874267578124,527,36.899506358877154,0
1442.4683837890625,909.1016235351562,528,36.9695243975088,0
1442.5628662109375,908.9989013671876,529,37.03954243614045,0
1442.512451171875,909.0302124023438,530,37.109560474772096,0
1442.5421142578125,909.4031372070312,531,37.17957851340374,0
1442.426025390625,909.1864013671876,532,37.249596552035385,0
1442.4144287109375,909.3316040039062,533,37.31961459066703,0
1442.23388671875,909.4505615234376,534,37.389632629298674,0
1442.343505859375,909.1978149414062,535,37.45965066793032,0
1442.49462890625,909.3229370117188,536,37.52966870656197,0
1442.3056640625,909.180419921875,537,37.59968674519361,0
1442.6201171875,909.2168579101562,538,37.66970478382525,0
1442.51318359375,909.0989379882812,539,37.739722822456905,0
1442.578857421875,908.8776245117188,540,37.80974086108855,0
1442.4754638671875,908.636474609375,541,37.879758899720194,0
1440.8177490234375,930.1408081054688,546,38.22984909287842,0
1440.782470703125,930.3250122070312,547,38.29986713151006,0
1440.7679443359375,930.4730224609376,548,38.369885170141714,0
1440.6663818359375,930.8584594726562,549,38.43990320877336,0
1440.7589111328125,931.128173828125,550,38.509921247405,0
1440.7916259765625,930.8223876953124,551,38.57993928603665,0
1440.60546875,931.0571899414062,552,38.64995732466829,0
1440.68359375,931.3392944335938,553,38.71997536329994,0
1440.8438720703125,931.3109130859376,554,38.78999340193158,0
1440.7882080078125,931.467529296875,555,38.86001144056323,0
1440.6434326171875,931.5611572265624,556,38.93002947919487,0
1440.7691650390625,931.3221435546876,557,39.00004751782652,0
1440.688720703125,931.5504150390624,558,39.07006555645817,0
1440.5517578125,931.6468505859376,559,39.14008359508981,0
1440.8524169921875,931.4631958007812,560,39.21010163372146,0
1440.7122802734375,931.535888671875,561,39.2801196723531,0
1440.7296142578125,931.5335693359376,562,39.35013771098475,0
1440.6756591796875,931.6301879882812,563,39.42015574961639,0
1440.668701171875,931.6192016601562,564,39.49017378824804,0
1440.75439453125,931.6957397460938,565,39.56019182687968,0
1440.6854248046875,931.5388793945312,566,39.63020986551133,0
1440.758056640625,931.5889892578124,567,39.70022790414298,0
1440.80517578125,931.62646484375,568,39.77024594277462,0
1440.7158203125,931.6934204101562,569,39.84026398140627,0
